X1,X2,z
1.0958286688503602,6.390140282737541,B
-1.3166660484612758,-2.0638816327868716,A
0.02089437004538148,8.562016146794052,B
-3.0581190441977317,0.11102262249100944,A
-6.969591868151728,-0.641176553846801,A
-1.8041736786891711,0.11330321008323961,A
6.5206874022258114,0.85320731870516,A
-3.0344441005549223,-0.03548586044239439,A
0.3345523942805235,0.1874434400626734,B
2.0578812924080165,-1.0883592931196897,A
-0.3753513585507293,-7.5602002202719625,B
0.776637873498455,0.6023685058047116,B
-1.4121197465555675,-1.2227492223326102,A
-0.8345300765324999,3.6582029049914038,B
-1.4598241171270132,-4.751098449204906,B
-6.6175662729319145,-0.581647443322677,A
-1.6048906659019222,4.418471412588123,B
-0.517583032626815,0.6930044152426461,B
0.2656197248238097,-2.3002325935254424,B
-3.1043053264845724,0.44472082800052753,A
-1.882734965572899,-5.547394715929678,B
-3.415854269593281,-0.7584012898097772,A
-1.8062198580047963,-0.7907612248406856,B
1.9965711163290103,-7.922673643480904,B
-0.9286205638162617,-1.6344569174258892,B
5.010377740490712,0.36370787575214547,A
-1.7240893278653102,-0.00250978476394063,A
1.3052488724931393,1.6111791489438143,B
-0.17641764991052966,0.2854848508372449,A
0.5774985633783577,-2.890385298689078,B
2.900314372603989,0.28132263080039516,A
-0.7745171323960154,-0.3733819603138316,A
4.13779008428198,-0.5068848121974506,A
-1.2053927550124377,0.007175577869682629,A
-1.9385221142987827,0.3071008492652722,A
0.9447913013752388,4.098306483784664,B
1.6528831437125258,0.238480961300022,B
-1.9292398039121441,0.7965998551849685,A
-0.405212559121266,0.04967519070606124,B
4.867275867647858,-0.2172522193134258,A
0.7659540893942061,1.3176947758439823,B
-1.7922266596356637,-1.3232498452156043,B
-0.7488665874294103,-2.9099013010724666,B
1.8179028133034874,-0.5892281648561533,A
3.395164715068077,2.2834232923099,A
-0.951279200754737,1.397579510439814,B
-0.7928048924358959,0.6263652704643807,B
2.122966155702797,-0.6331969403235316,A
6.08836693135652,-1.0284535879102499,A
0.9062213899387226,-0.6462999315197785,A
5.883584805255754,2.001000509680362,A
1.8431502319966453,0.8988481389096274,B
-2.5666149651068384,-0.5067470317895667,A
0.5052698470625789,0.5668861113056415,B
-0.6903854189968427,7.157028500747878,B
-2.326951963388917,1.0257159448807656,A
0.5196109785505263,2.660203074730803,B
-1.694848493484864,-1.5409309389288561,A
-5.508165004772053,0.14335174406977957,A
1.0285964918615667,2.3449890111240115,A
7.375716224591954,1.5969761813331826,A
0.3747739278611563,-0.3452683934899232,A
-1.4357056772953594,3.648916968406071,B
-1.0723024115099293,-1.2387920518297615,A
3.5065572143867043,-0.23738463584867414,A
-1.7221501007971955,-4.151641034293549,B
1.536241546551057,-3.5010995670573726,B
0.6507472906698889,-0.2931753626324255,A
-1.1757628438616463,3.6818668397147327,B
1.2464031562069582,-0.6222049556167082,B
-2.9943890764359624,0.06281349611403844,A
-3.1529231557712567,0.8661735182460334,A
1.8781836344841565,0.7568972345834486,B
0.07817758629545844,0.8266049139904306,B
6.032197942930797,1.2635957175990524,A
-0.23619400107159508,1.6697638534755377,B
8.987675449002284,0.1922690829925794,A
4.593883586660416,0.7717224288690108,A
-1.172074525568494,-1.774235843851715,A
-1.1503316835637059,-0.5651198150777319,A
-2.744310737754925,-0.7400440156169296,A
0.8288220150210988,1.3599243552857478,A
-1.1804230273160794,3.652563255417159,B
-6.180147357740541,-1.3236805019933258,A
0.5586016596211802,-1.4474894774150306,B
6.571392879586995,0.25254593905083816,A
1.6131179954242951,-0.9435829129060956,A
0.5177717542565938,1.1031863177149412,A
3.2702746661885023,0.02589066666367572,A
-0.5300137362780104,-3.084812972585923,B
9.13712630519716,-1.4089095644353598,A
-1.694096826365357,-4.811770952628718,B
0.8261328354561608,1.8521082832524625,B
0.8810251238299764,-1.2844261209394916,A
0.8157315192811344,-0.2658599199397504,A
2.223654441807484,0.035625574616230275,A
-4.931783179333031,-0.6796859736782322,A
-0.9973349167500158,0.8394719763270108,A
0.48725561846258264,-2.9952170906197555,B
0.16803833475740304,-1.1951705007544255,B
0.05075187100982665,-0.6981677806041762,B
-1.2057971291201033,-2.1680145034558627,B
2.9876808901763376,0.637211070952467,A
-0.29821596913102233,3.353143874794451,B
6.2503224319367225,0.1569780227438247,A
1.5354588454168154,1.9220360331219404,A
1.1325794001524216,-1.1991376187072311,B
4.013138238518713,-0.1047805771576116,A
4.545137375305293,0.7804870469873989,A
-0.400020950302471,0.048297417810026756,B
1.7984543042288665,-0.9519183017253731,A
-0.727689153536078,-0.015452922485105174,A
2.270339861583716,0.7424781286932299,A
2.989397277874264,-0.7158769330596111,A
0.10649509510049654,-0.22294461627651857,A
-2.826240510517352,0.8571028050315751,A
-0.08290748024692801,4.588850869337533,B
1.1322766549942684,-1.6892591998397677,B
2.5380847433671567,0.9392185364006999,A
-1.3781949569007983,-1.2974598523294052,A
1.2383996232587677,0.08671788579513298,A
1.3674656949953412,1.3867565301044926,B
1.0155511280949985,-0.025049633117698273,A
5.5585032958642175,-0.08448435032201063,A
-0.44129929461292394,5.203560591192338,B
8.859860916545214,-1.4175698176701426,A
-0.07695547159412121,-3.6438362752697504,B
1.1094140581708691,3.107746916752511,B
-1.3047866181401022,1.9793563176409985,B
-0.15846364760777892,-4.804097230976075,B
0.23802453066374316,2.578426307893065,B
-1.439808991106506,0.830007474975984,A
-0.7669152688997788,2.046232012388595,B
3.5943916115188435,0.43334948359798453,A
-8.453450091773691,-0.5923927418723308,A
1.1983090332079602,-9.50790665866725,B
0.7147454613939029,4.342839239188452,B
-6.2922202263225575,-1.6159412797404156,A
-6.8260214124351855,-0.7207897100106185,A
-0.11602887557514303,12.785668874431128,B
1.2446009737074974,3.343417042272571,B
-0.6166044970552195,-5.409579498467445,B
0.4561928356063995,1.1744372696355747,B
-1.1897072335302084,0.39360672396150836,B
0.39076380875524036,0.8248361818272552,B
1.8731968830030177,5.901497683819083,B
1.8615474443809132,-7.172827430951558,B
1.7804248092683495,0.2948112394097733,B
-1.6433338591565676,0.25276518939781656,A
-0.9882423371576897,3.1888090775403364,B
-0.6136433522779966,-2.801250428068442,B
-1.0677521929434204,-0.19892339803908396,A
-0.39112761800296075,-0.3507777421712459,A
-0.08306094808779003,1.3306986319372658,B
0.06683539207701886,-4.028390034952586,B
-1.7677720473975316,-2.052887161113092,B
-0.8164267975933343,-0.6373501677089244,B
-0.9043777568032572,1.5444919571575784,B
2.1013409639197578,0.8176844849702484,A
1.0529386222584876,-0.2197966347082659,A
-3.2687258716868968,0.7876447448435936,A
1.9504353803891017,-0.16003367455580628,A
-1.6087081577823181,0.23876393595625567,A
-0.8438013556322544,4.219097357224468,B
0.20328402496400086,-4.152327149671141,B
-0.1926201261469835,-1.4326688254920494,A
-2.787807083938324,-6.15726303674774,B
-5.753724117928634,-0.3363299552802227,A
-2.669309199723279,1.081874839572516,A
4.928194697756862,-0.24380828056950385,A
0.35876575196985805,-3.8542167384726693,B
1.580368412761183,-0.481867302119912,B
1.8480949339324495,6.108717367785011,B
4.471229218019749,-0.3507453413095439,A
-0.940028225888537,-0.25706498960786067,B
0.026172746302773667,-2.01225456428801,B
0.5896970867522017,3.630575405350871,B
0.2722830048669633,0.6510252631640191,A
0.5932545434021363,2.3295419803452884,B
0.032049607023761986,5.907313230029288,B
-1.741356093720353,-7.536615494645598,B
10.234455378216452,-2.893075168179991,A
-0.4595888086207788,-0.059067230998942864,B
0.7698341669356419,0.26217968737125025,B
0.276182513444993,-0.7335714308169596,A
0.5224587603864275,-6.748525372061066,B
8.542985480276103,-0.697400890785957,A
11.601436762593336,-0.15360981026787074,A
-1.9062135574435024,-0.4868260093666889,A
0.5896638887758971,1.751343836640765,A
3.174144911475962,0.8683716709917289,A
-0.6794361298211948,3.0697462390766135,B
2.4680060120999463,-5.806290988372513,B
4.696013234586098,0.13222325984774355,A
-0.859249065813774,-8.165288675661262,B
3.0736918569391847,1.214502540981304,A
-2.4182786470001276,0.40831877730184546,B
0.5148272622744186,0.9439811055914819,A
0.00012916534180415682,-5.874309525403037,B
0.6849251142116265,1.8098892673368812,B
-9.160361362670393,-1.3671265634671796,A
-1.1548384478730127,-2.6268016063296398,B
6.486452074363623,-0.14915689753778397,A
-1.3288452373999848,0.235161552872697,A
-0.8977912192308716,0.7401035158373911,B
0.16007804782867252,5.615051511841734,B
-2.0477032818705228,-1.1139430569921716,A
0.1931933517462449,0.6487404582242485,B
-2.2776294035337985,2.75117520551437,A
0.4922901953092375,1.1043846708135339,B
-0.9425957178315115,1.0124233258110806,A
-0.7907589701513563,6.085540355023181,B
0.7465201214981743,-2.9092216692252957,B
0.18374448565984192,0.9297615965758379,B
0.33345444946835995,-5.974484934389883,B
-0.12702964897914318,-5.673009755495296,B
0.5484408757027234,6.8684750235480925,B
0.12545509849262723,0.7585297080336839,A
0.17531188161016964,1.0397826137128439,B
1.27894399263665,3.1142272093438663,B
-0.8190742878789548,2.66625447212008,B
1.1866541961919945,6.962010012242556,B
1.4948629562517206,2.1014379406194235,B
0.1318183310020573,1.2214298906394736,A
0.3848778778173775,1.5913580736349808,B
0.5228757882315647,-3.3233342022771586,B
-1.2628451947177042,0.747095249885815,A
-0.608324629409801,-0.24516133525973502,B
-0.30994784566577677,-4.369250776914978,B
2.229404196454129,-1.6327246490011005,B
-0.10500733798012307,-10.633902750497864,B
0.010977890048626922,2.058521722291291,B
0.30188255555161986,2.297721730488432,B
-1.6102856970847161,-0.41944380134652254,A
-5.330632932342654,-0.3768425458598878,A
-2.8829697265114915,2.729214615659559,A
2.062719722118107,-0.37863720961471997,A
1.7476114775760634,-2.0668634459601596,B
-1.218642584031643,1.1474546093887077,A
-0.09119642385541271,-1.2251016957997771,A
-3.1405343473516387,1.3243751244089943,A
3.518597938789547,0.008194692498427582,A
0.2980584781530848,-3.665404967294478,B
0.44905138105651776,2.230202918901308,A
0.23504346831105985,-6.818149667720809,B
3.713792611957666,1.3797420293324825,A
1.6011910633224347,1.1916635158751876,B
0.11119247118264944,-3.8475470838574513,B
-4.020456253992726,1.6507046163655492,A
3.1220941879069537,0.07950946709900597,A
2.690260148591088,-1.0018215160210253,A
1.0620275909772912,-10.194989358331812,B
-4.009132501719923,0.7830156660695773,A
0.8731355395779545,-0.2607977824866699,A
0.2687072035110095,2.9723755722390943,B
-0.8870923916735088,-3.0715499544900116,B
0.5983132694411457,-4.629775027241005,B
0.6211928047905689,0.6958698893683344,A
-0.13328686077229226,0.47926706412566816,B
-1.3504103138392918,0.4504700461055317,A
4.509888384901564,-0.6838219904335056,A
1.2810271211800606,-1.6698934531546652,A
-4.574003608814491,-0.9272372964591221,A
2.512725642991449,0.584205963473101,A
-0.7123535383818252,3.303416569496147,B
2.6031052340656293,-0.3476412278207182,A
-1.3904153053250579,-4.532302575689701,B
-1.2530200018944901,11.509576219924327,B
-0.3303496704590663,1.1373223138730033,A
-1.7680577110200433,-1.5954445970619195,B
0.7013328187498286,-0.7777233838402202,A
0.3954185459045834,-1.811858120726464,B
0.8635760433413082,0.5191760934667048,A
-0.7899398398521663,-0.8171326087828981,A
-6.059765851804981,1.10491808368332,A
-0.23389503627689476,-2.0381527046646686,B
-2.4420221978387917,-0.6857400540870645,A
-0.915774280639541,-0.7840148303283956,A
1.1403719057042436,-3.4376413288297316,B
-0.9905618881804513,-4.020755486110815,B
0.613632099436767,-0.3875034959247064,A
-0.770806111543715,-0.8032355571828175,B
-4.080157304164621,0.43507066460424626,A
2.783104147201518,0.8366706666735427,A
-0.09355572686152393,-5.117761431699266,B
-0.5032763084251402,-0.562252713278156,B
0.9159445435115915,-0.4418083170581077,A
2.4681022684940825,-4.872988920996529,B
0.8839841756055457,1.3146212939689157,B
6.586512446438097,0.0384319764348343,A
-4.978761761656055,-1.5505313534378162,A
0.7544821364221117,0.010009124052995288,B
-0.17514769500260385,-0.06854874492344191,B
-2.116421781164164,0.35178029854346105,A
-1.4114866382596538,0.39893531226346485,A
-2.6051331537069538,0.3874656376639596,A
-0.6493472520738139,9.602330335297989,B
-7.100992111593443,1.8138056218497136,A
-3.001979898615997,0.17497951867888234,A
-0.13151309205441833,3.846665836869283,B
-0.24008199146458617,-2.103318825791578,B
-0.7346947122267959,-4.858147132274666,B
2.174864968766169,-0.4574739858937518,A
1.8507028053661794,-0.34115888414925744,A
-4.180575041066446,-0.9197580376834035,A
-0.8806969642221347,-4.870031423370945,B
0.18628317409158351,5.028530934674724,B
1.9140344309471773,0.581486228423575,A
1.1939269343302152,-1.081872806569013,B
0.6915484212459685,5.035977297629825,B
1.276770553632012,-9.08618289596653,B
-1.57550352794272,1.769887567362463,B
-0.6737104470808976,-2.681154304606886,B
-8.176033730992513,-1.803873885316572,A
-0.6950965990762339,-0.601366492676045,A
-0.5325789806445482,-1.5239708737973394,B
-0.9850115171167447,2.2797508771621127,B
0.13410119730298076,-3.3876378635097115,B
-0.19046387825666497,4.002000578205044,B
1.285764773822873,-0.7123456404811036,A
-0.24555855240281818,0.4261310970489967,B
0.2731965780493636,0.2968545604460476,A
10.653163652585324,-0.3091405329608576,A
0.5397006216597116,0.08720098369539993,B
0.6133304177133889,1.3457548325161797,B
1.3798132322330787,0.0075810572157959544,A
3.5139374883068477,0.758499904843146,A
-1.3876213632838956,-0.5440088112253643,A
0.39489391112173095,-4.422694684271885,B
-0.15121319148504964,-0.8796788073263382,B
0.33611848440526765,8.297281603552454,B
-0.25679377894155986,0.5426364128820993,A
-0.5016018982412263,-0.25317584769347135,B
2.189242240812472,-2.444561705811787,A
-1.0161875908935913,5.612292619997589,B
4.85409170447718,-0.981062874398558,A
-0.11965866260935137,-1.3965372841057475,B
-1.0755581526775886,1.5078478689663135,A
-5.522485075676523,1.984126585242109,A
-0.39908875735565186,-2.180132881963371,B
-0.6606966092530666,6.386152998972969,B
-0.6218947944331399,-8.137899239463215,B
0.2946314931483427,0.9157155170326273,B
0.047161276530879495,6.619548331738528,B
5.454877764918027,1.536206797166998,A
-1.7676853662043508,-0.08485580299941854,A
-2.2003806109535136,-1.036428791021967,A
0.5516779697046112,-0.18795320830261675,A
-0.09555059457607219,4.288208039763651,B
0.46942218511778544,5.642493754363476,B
-1.8050655429341713,-1.2293428864589846,A
-0.11788958404837628,0.1943987500646156,B
-1.0802522703520057,-3.910579712417364,B
-4.275332737347291,-0.9570320483129612,A
4.449938784445417,1.3327718635375307,A
1.2347796852315784,-0.5475236256275322,A
-0.5600172612959803,-6.851550280345422,B
-2.664809620372882,-1.5375036580862855,A
6.294923200793549,-0.7212916543528485,A
0.7092617803702814,-1.7547099991894266,B
-0.5194295911518683,8.581577620962095,B
-0.35743738587760193,-3.0024120488355206,B
-4.626348562696601,-0.14842437601831596,A
-1.0709588830934629,-0.3184786261026371,A
-2.733663286598171,0.43730715844974405,A
0.8934379834190923,4.453064995600316,B
-3.112586604985378,0.7723475734457046,A
-2.9221868422413446,-0.7358115461039771,A
0.7562737570902359,0.23561049019189398,A
-0.4552939325820014,2.9101877565053935,B
0.98108347746309,-4.789549120988193,B
4.974036560177655,-1.2072596542612157,A
6.42301668718586,0.8887885938476643,A
-1.2513845002628412,2.3529163669336275,B
1.4195055219917894,8.427014740184653,B
2.227629070325164,-0.04153064320993752,A
5.46162109310567,0.3948724373887519,A
2.145932008620839,7.317443920620197,B
-5.418822137110799,1.0567350721841215,A
0.7835528172119022,1.3154688660176903,A
0.05522058704777744,-7.001559208033156,B
-1.3505867571185062,0.990365241365362,A
-0.5296211363372976,-2.54716677907507,B
0.5757436402335853,0.32838864343497093,B
0.7747364575972924,0.24081130753035784,B
9.191664979697437,-2.4684648767217285,A
-6.128788495837059,1.048605772670273,A
0.8159778458604029,-4.263191807062104,B
-5.505721885948095,0.06267174999493796,A
-2.1809766862937927,0.23399371573065877,A
-0.925629338147567,-2.2669162049491423,B
-5.088148854127424,0.7691029934049015,A
0.31292895363452633,3.8887348203565417,B
3.6463930352385026,-1.3598331841188418,A
-0.7104654535118464,-0.6037445177637439,A
-0.6048671804553074,0.3087680468417203,B
2.951389466756069,0.3666409166646004,A
1.4732373665116874,-1.0864503432861639,B
1.578893098832893,-0.8811989133075648,A
-0.22875787961417007,-0.3116268282483594,B
1.4862574304774188,2.5603013369583545,B
-0.22703994840591704,6.630016549051013,B
1.4989573714405926,0.20342815449201676,B
-0.16249844957297355,-0.157229912525482,A
0.46735823036172364,0.36422468698812654,A
0.2421166047672716,-0.7515763081567347,B
-0.13104752382026802,-1.031014905209362,A
0.49108477525900457,-0.8210117122110923,B
0.026003659756542643,-9.81108073114887,B
-1.7275666234965168,-1.5790199240187386,A
-1.936719469617714,0.551780346686565,B
0.005460336898938636,-4.381161342200422,B
-0.3071700758324263,-3.6842550181624865,B
-0.4939911117873013,3.5855615189262533,B
-0.7397215571247994,-8.008018752847544,B
0.42328744263674645,-0.07176418836571559,B
0.4877066065422843,12.445486588426704,B
3.498269226148362,-0.36206790927269367,A
1.3429750113937686,0.3751643011170857,B
1.2541437289757331,0.8592193894637968,A
0.058697220719626464,9.274542722369622,B
-10.704729363435959,0.6369156885472318,A
2.163834431230265,-2.5062909266818054,A
-5.56627668190175,-1.8080625795029828,A
2.221319060520264,-1.1398145671553674,B
-2.6192110219336917,-1.0396295914504816,A
1.2204340212142424,-3.3099466404198914,B
2.2556710394586426,-4.0139006461879205,B
-0.8624235379364611,0.5381729654267025,A
-1.158935314778239,-4.980534392035103,B
-1.6173641880868148,-0.48798495349124926,B
-0.4124656474080433,1.8975979884634546,B
1.9050666220305843,0.6304172108203283,A
0.21708590268172628,4.189130430488485,B
-1.0819230760060428,-1.265030436952655,A
-2.7641978450598077,1.8076663530650083,A
-2.0545342237793185,0.08291599426477357,A
-1.0590823715765358,-0.5267582649323287,B
2.9161353615112393,0.9727150684251427,A
0.7468525781970496,0.26065697622575584,B
0.07357579075893834,-4.162571422150742,B
-0.4649795132179447,1.1142625921630946,A
1.2899445383030346,7.36838367007067,B
-1.770776207095513,-0.9631778995706352,B
-3.103751666525772,0.7698170815756451,A
1.08725944549191,3.66904852346198,B
3.00637467223394,0.7249139700308681,A
0.4690797760185042,0.756717933203449,B
-0.11759041358358499,-4.6367399674131065,B
-0.07431677299233735,-0.4271345856574058,B
-1.2638031085714532,-0.027726058612038286,A
0.4072319391153971,-0.522258233393401,B
-1.591138525948238,-8.1950216296188,B
-1.132736489076295,-1.5516134936833659,A
-0.4560948611565986,0.6815612297686912,B
-0.8241006990345305,-1.0557599498336991,B
4.186558789125242,-0.10679831367915203,A
1.4620817515138738,0.2899891056689854,A
2.0070736530229945,0.7047600719077955,A
4.587806713813416,0.24064509728800412,A
-2.6243925654930256,1.2149750712236536,A
-0.3969342702905312,-0.07859915288150134,B
1.3907388457175054,1.0987744778810007,A
0.8383521142298465,3.7336495960288167,B
0.695180177289193,-0.20476639072977182,A
1.0497649665733202,-8.331142641131155,B
-0.756135523500852,0.3099416870652836,B
0.39189273516326595,0.9514086856053361,B
-0.5306807625645295,-0.7905444603588515,A
-1.8670058722585523,-3.0938307988538813,B
4.961975595214453,1.3684381166629231,A
0.8010759329996479,-0.16718701750244458,B
-1.7839637215988755,1.538812968947802,B
-1.0105540596520408,-7.876284615259998,B
-5.778876038181424,0.7778417084726558,A
0.3811302511055312,0.6256363068562284,B
-1.135052915556361,-0.42906201167867347,A
0.2897048054516239,9.462777910148166,B
-3.0681510926475957,0.39118904752909717,A
-3.837309610379019,1.0065339167602574,A
1.2387253536702283,-0.10827927972319565,A
-6.981909715624763,0.0007146387376837763,A
0.5292514491632546,-11.342993706111592,B
0.7473665830946656,-2.880182601088878,B
3.22379647114635,1.1825282074911527,A
0.9018798578169215,0.10814394322982585,A
-0.04261537401248022,2.182233381126437,B
0.4972854977126529,2.6231559908540456,B
1.9142100184630437,-8.594357174266227,B
-1.0815616801746397,7.890860688026613,B
4.077091698990305,0.9692592174820539,A
0.29381358948345077,-4.653644153168224,B
-7.3017163225535064,0.21501342878582697,A
1.7199810830559696,-0.8760884903940471,A
-1.026647090851241,-0.033858793065724486,A
1.3532546869736366,6.77553961158294,B
-2.9761030308568355,0.463950090625012,A
-1.4291800439097802,-0.9110374055084016,A
-4.431207704453318,-0.7578296234582133,A
-5.417208664276096,-1.1466527645089364,A
-1.2496607339042918,-2.3695535554839204,B
-2.1122974364163385,0.9568078051496777,A
3.7330386725503093,-0.06949782102802442,A
3.147845227465923,-0.9744990992762106,A
0.4259084264918591,2.3276827272391234,B
0.8124255550247468,4.009541298774386,B
8.711964451146356,1.7793616596810817,A
2.8824514556559917,1.4714236579260747,A
-0.16318372462283204,-5.430482953636249,B
-6.950932783115746,-1.8056082931538,A
-0.5565257950791742,2.125542100719138,B
0.10929490790887784,-2.5638186472108964,B
-0.2731422252109185,4.172413506618262,B
-6.207223340057088,-1.0615002415781443,A
-0.5129996358864733,-1.4415518387480533,B
-0.2608014865785071,5.026436947131543,B
5.27784431940729,0.43943494242681574,A
7.0630656216647365,1.4319068916330913,A
11.676660269679351,2.0945158543728732,A
-0.03152880936436489,-1.0708680934355734,B
-2.3136880038526675,-4.721321376127444,B
0.32847668715210077,0.46873194863218287,B
8.880553407849654,-1.5856751204297046,A
-2.196736926076253,0.9106838768552383,A
-0.09926572505615272,3.3122331409877077,B
0.8041795300169922,4.50398447026877,B
0.3955327472387991,0.7602932406706013,A
-0.2551011632336365,0.60304244601466,B
-0.9123700267056671,-10.506372800693335,B
1.1857743787411463,1.64772789476637,B
-0.9563688064833243,1.3432394811544286,B
3.014996916364387,0.7019795189416028,A
4.056983294907496,-0.33720876507918296,A
-0.7157495995945353,-3.809536297905467,B
0.6282085274068694,0.5014088222186156,A
1.9269899023970154,-0.5903756104123055,A
-0.9252231147921126,-0.3578169334137617,A
3.0366802605208725,0.5922075815121054,A
-0.26976175462054575,2.910231208318664,B
0.13583727541373009,0.6592390953411162,B
-1.897071788518337,1.430033683829395,A
-4.7580130956963345,-0.10378526987083488,A
-0.03758252071218042,0.6614032271524365,B
0.39510155577229017,1.087247042966473,B
-5.106608963455314,-0.5094104461450814,A
-3.3336307202973456,-0.674458236145733,A
-0.9390204134626875,2.08156524688089,B
-0.08682312092663305,-3.3219938064940058,B
2.400876116322856,1.2702649505246002,A
-0.47587160584720706,-0.014308372404543392,A
-0.07474855453693266,-4.00441286060123,B
6.1633061602732795,0.8084340029297693,A
1.6684314799896238,-0.46002753491908466,B
0.3740588902820408,0.7938447291276712,B
2.6369512549936327,5.611638354547825,B
1.5859465196246862,-0.16025224211964945,B
0.9671364534892858,-5.658137071537392,B
4.3241448800514455,-0.42825191714158894,A
0.06944219458169362,2.206692180846872,B
0.3512315915525855,1.2302978710080552,A
1.130927682859155,-2.9280917062987886,B
4.1778093929150995,1.5333783843160245,A
0.3512950246913454,0.24574783804445127,A
-5.5467649746588625,-0.6843227406136101,A
0.5565811271445908,-3.1884140217395855,B
-0.13295448839608937,0.10624962628362937,B
-0.8939011364557795,4.950913890631906,B
-0.46936052990098015,-2.401104185487073,B
-3.2801452063320498,-2.135669732571385,A
1.0682780707491937,3.091538718504293,B
1.160700434707903,-2.025723892319398,B
-0.9035155062181455,0.3361150568655622,A
-5.6481305977650536,1.3650047561678604,A
-2.044604545675944,-0.303865645961914,A
-0.6688673679490437,6.253986411981007,B
-10.018160535703215,-1.5108108049860143,A
-2.332401377805092,-0.6866997981672792,A
-0.2716459551576435,-0.12591474796150165,A
